Time,"Coolant temperature","Oil temperature","Intake air temperature","Battery voltage","Transmission temperature","Fuel tank level","Current battery voltage","Current battery voltage","Battery power from the IBS"
245.824,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.58
246.005,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.58
246.184,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.58
246.365,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.58
246.545,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.58
246.725,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.58
246.905,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.56
247.083,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.56
247.263,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.56
247.445,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.56
247.625,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.56
247.805,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.56
247.985,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.56
248.165,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.56
248.345,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.56
248.523,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.96
248.706,180.50,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.96
248.884,180.50,204.80,100.85,13.19,169.70,44.00,0.00,13.39,-7.96
249.094,180.50,204.80,100.85,13.19,169.70,44.00,0.00,13.39,-7.96
249.275,180.50,204.80,100.85,13.19,169.70,44.00,0.00,13.39,-7.96
249.454,180.50,204.80,100.85,13.19,169.70,44.00,0.00,13.39,-7.96
249.635,180.50,204.80,100.85,13.19,169.70,44.00,0.00,13.39,-7.96
249.816,180.50,204.80,100.85,13.19,169.70,44.00,0.00,13.39,-7.96
249.995,180.50,204.80,100.85,13.19,169.70,44.00,0.00,13.40,-7.96
250.175,180.50,204.80,100.85,13.19,169.70,44.00,0.00,13.40,-7.94
250.355,180.50,204.80,100.85,13.19,169.70,44.00,0.00,13.40,-7.94
250.535,180.50,204.80,100.85,13.19,169.70,44.00,0.00,13.40,-7.94
250.716,180.50,204.80,100.85,13.19,169.70,44.00,0.00,13.40,-7.94
250.895,180.50,204.80,100.85,13.28,169.70,44.00,0.00,13.40,-7.94
251.075,180.50,204.80,100.85,13.28,169.70,44.00,0.00,13.40,-7.94
251.255,180.50,204.80,100.85,13.28,169.70,44.00,0.00,13.40,-7.94
251.435,180.50,204.80,100.85,13.28,169.70,44.00,0.00,13.40,-7.94
251.615,180.50,204.80,100.85,13.28,169.70,44.00,0.00,13.40,-7.94
251.794,180.50,204.80,100.85,13.28,169.70,44.00,0.00,13.40,-7.80
251.975,180.50,204.80,100.85,13.28,169.70,44.00,0.00,13.40,-7.80
252.155,180.50,204.80,100.85,13.28,169.70,44.00,0.00,13.40,-7.80
252.332,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.40,-7.80
252.516,180.50,204.80,102.20,13.19,169.70,44.00,0.00,13.40,-7.80
252.695,180.50,204.80,102.20,13.19,169.70,44.00,0.00,13.40,-7.80
252.875,180.50,204.80,102.20,13.19,169.70,44.00,0.00,13.40,-7.80
253.055,180.50,204.80,102.20,13.19,169.70,44.00,0.00,13.40,-7.80
253.263,180.50,204.80,102.20,13.19,169.70,44.00,0.00,13.40,-7.80
253.442,180.50,204.80,102.20,13.19,169.70,44.00,0.00,13.40,-8.02
253.625,180.50,204.80,102.20,13.19,169.70,44.00,0.00,13.40,-8.02
253.805,180.50,204.80,102.20,13.19,169.70,44.00,0.00,13.40,-8.02
253.985,180.50,204.80,102.20,13.19,169.70,44.00,0.00,13.40,-8.02
254.165,180.50,204.80,102.20,13.19,169.70,44.00,0.00,13.40,-8.02
254.345,180.50,204.80,102.20,13.19,169.70,44.00,0.00,13.40,-8.02
254.525,180.50,204.80,102.20,13.19,169.70,44.00,0.00,13.40,-8.02
254.706,180.50,204.80,102.20,13.19,169.70,44.00,0.00,13.40,-8.02
254.884,180.50,204.80,102.20,13.19,169.70,44.00,0.00,13.41,-8.02
255.061,180.50,204.80,102.20,13.19,169.70,44.00,0.00,13.41,-8.08
255.245,180.50,204.80,102.20,13.19,169.70,44.00,0.00,13.41,-8.08
255.425,180.50,204.80,102.20,13.19,169.70,44.00,0.00,13.41,-8.08
255.605,180.50,204.80,102.20,13.19,169.70,44.00,0.00,13.41,-8.08
255.785,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-8.08
255.964,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-8.08
256.145,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-8.08
256.326,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-8.08
256.513,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-8.08
256.686,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-7.90
256.865,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-7.90
257.045,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-7.90
257.225,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-7.90
257.406,180.50,204.80,102.20,13.19,169.70,44.00,0.00,13.41,-7.90
257.616,180.50,204.80,102.20,13.19,169.70,44.00,0.00,13.41,-7.90
257.795,180.50,204.80,102.20,13.19,169.70,44.00,0.00,13.41,-7.90
257.975,180.50,204.80,102.20,13.19,169.70,44.00,0.00,13.41,-7.90
258.155,180.50,204.80,102.20,13.19,169.70,44.00,0.00,13.41,-7.90
258.335,180.50,204.80,102.20,13.19,169.70,44.00,0.00,13.41,-8.16
258.516,180.50,204.80,102.20,13.19,169.70,44.00,0.00,13.41,-8.16
258.696,180.50,204.80,102.20,13.19,169.70,44.00,0.00,13.41,-8.16
258.875,180.50,204.80,102.20,13.19,169.70,44.00,0.00,13.41,-8.16
259.055,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-8.16
259.235,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-8.16
259.415,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-8.16
259.596,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-8.16
259.775,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-8.16
259.955,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-7.82
260.135,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-7.82
260.315,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-7.82
260.496,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-7.82
260.672,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-7.82
260.855,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-7.82
261.035,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-7.82
261.215,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-7.82
261.395,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-7.82
261.576,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-8.06
261.785,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-8.06
261.965,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-8.06
262.145,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-8.06
262.325,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-8.06
262.510,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-8.06
262.685,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-8.06
262.865,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-8.06
263.046,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-8.06
263.225,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-8.20
263.406,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-8.20
263.585,180.50,204.80,102.20,13.28,169.70,44.00,0.00,13.41,-8.20
263.766,180.50,204.80,103.55,13.28,169.70,44.00,0.00,13.41,-8.20
263.946,180.50,204.80,103.55,13.28,169.70,44.00,0.00,13.41,-8.20
264.125,180.50,204.80,103.55,13.28,169.70,44.00,0.00,13.41,-8.20
264.305,180.50,204.80,103.55,13.28,169.70,44.00,0.00,13.41,-8.20
264.486,180.50,204.80,103.55,13.28,169.70,44.00,0.00,13.41,-8.20
264.665,180.50,204.80,103.55,13.28,169.70,44.00,0.00,13.41,-8.20
264.845,180.50,204.80,103.55,13.28,169.70,44.00,0.00,13.41,-7.82
265.025,180.50,204.80,103.55,13.28,169.70,44.00,0.00,13.41,-7.82
265.205,180.50,204.80,103.55,13.28,169.70,44.00,0.00,13.41,-7.82
265.385,180.50,204.80,103.55,13.28,169.70,44.00,0.00,13.41,-7.82
265.566,180.50,204.80,103.55,13.28,169.70,44.00,0.00,13.41,-7.82
265.745,180.50,204.80,103.55,13.28,169.70,44.00,0.00,13.41,-7.82
265.925,180.50,204.80,103.55,13.28,169.70,44.00,0.00,13.41,-7.82
266.105,180.50,204.80,103.55,13.28,169.70,44.00,0.00,13.41,-7.82
266.286,180.50,204.80,103.55,13.28,169.70,44.00,0.00,13.41,-7.82
266.465,180.50,204.80,103.55,13.28,169.70,44.00,0.00,13.41,-8.10
266.647,180.50,204.80,103.55,13.28,169.70,44.00,0.00,13.41,-8.10
266.822,180.50,204.80,103.55,13.28,169.70,44.00,0.00,13.41,-8.10
267.005,180.50,204.80,103.55,13.28,169.70,44.00,0.00,13.41,-8.10
267.185,180.50,204.80,103.55,13.28,169.70,44.00,0.00,13.41,-8.10
267.363,180.50,204.80,103.55,13.28,169.70,44.00,0.00,13.41,-8.10
267.545,180.50,204.80,103.55,13.28,169.70,44.00,0.00,13.41,-8.10
267.726,180.50,204.80,103.55,13.28,169.70,44.00,0.00,13.41,-8.10
267.905,180.50,204.80,103.55,13.28,169.70,44.00,0.00,13.42,-8.10
268.086,180.50,204.80,103.55,13.28,169.70,44.00,0.00,13.42,-7.48
268.265,181.85,204.80,103.55,13.28,169.70,44.00,0.00,13.42,-7.48
268.446,181.85,204.80,103.55,13.28,169.70,44.00,0.00,13.42,-7.48
268.626,181.85,204.80,103.55,13.28,169.70,44.00,0.00,13.42,-7.48
268.803,181.85,204.80,103.55,13.28,169.70,44.00,0.00,13.42,-7.48
268.986,181.85,204.80,103.55,13.28,172.40,44.00,0.00,13.42,-7.48
269.165,181.85,204.80,103.55,13.28,172.40,44.00,0.00,13.42,-7.48
269.346,181.85,204.80,103.55,13.28,172.40,44.00,0.00,13.42,-7.48
269.525,181.85,204.80,103.55,13.28,172.40,44.00,0.00,13.43,-7.48
269.705,181.85,204.80,103.55,13.28,172.40,44.00,0.00,13.43,-9.44
269.885,181.85,204.80,103.55,13.28,172.40,44.00,0.00,13.43,-9.44
270.066,181.85,204.80,103.55,13.28,172.40,44.00,0.00,13.43,-9.44
270.245,181.85,204.80,103.55,13.28,172.40,44.00,0.00,13.43,-9.44
270.426,181.85,204.80,103.55,13.19,172.40,44.00,0.00,13.43,-9.44
270.604,181.85,204.80,103.55,13.19,172.40,44.00,0.00,13.43,-9.44
270.785,181.85,204.80,103.55,13.19,172.40,44.00,0.00,13.43,-9.44
270.966,181.85,204.80,103.55,13.19,172.40,44.00,0.00,13.43,-9.44
271.146,181.85,204.80,103.55,13.19,172.40,44.00,0.00,13.38,-9.44
271.326,181.85,204.80,103.55,13.19,172.40,44.00,0.00,13.38,-8.86
271.505,181.85,204.80,103.55,13.19,172.40,44.00,0.00,13.38,-8.86
271.686,181.85,204.80,103.55,13.19,172.40,44.00,0.00,13.38,-8.86
271.862,181.85,204.80,103.55,13.19,172.40,44.00,0.00,13.38,-8.86
272.045,181.85,204.80,103.55,13.28,172.40,44.00,0.00,13.38,-8.86
272.226,181.85,204.80,103.55,13.28,172.40,44.00,0.00,13.38,-8.86
272.405,181.85,204.80,103.55,13.28,172.40,44.00,0.00,13.38,-8.86
272.586,181.85,204.80,103.55,13.28,172.40,44.00,0.00,13.38,-8.86
272.765,181.85,204.80,103.55,13.28,172.40,44.00,0.00,13.43,-8.86
272.946,181.85,204.80,103.55,13.28,172.40,44.00,0.00,13.43,-9.02
273.125,181.85,204.80,103.55,13.28,172.40,44.00,0.00,13.43,-9.02
273.303,181.85,204.80,103.55,13.28,172.40,44.00,0.00,13.43,-9.02
273.485,181.85,204.80,103.55,13.28,172.40,44.00,0.00,13.43,-9.02
273.666,181.85,204.80,103.55,13.19,172.40,44.00,0.00,13.43,-9.02
273.846,181.85,204.80,103.55,13.19,172.40,44.00,0.00,13.43,-9.02
274.025,181.85,204.80,103.55,13.19,172.40,44.00,0.00,13.43,-9.02
274.205,181.85,204.80,103.55,13.19,172.40,44.00,0.00,13.43,-9.02
274.386,181.85,204.80,103.55,13.19,172.40,44.00,0.00,13.39,-9.02
274.565,181.85,204.80,103.55,13.19,172.40,44.00,0.00,13.39,-8.04
274.745,181.85,204.80,103.55,13.19,172.40,44.00,0.00,13.39,-8.04
274.925,181.85,204.80,103.55,13.19,172.40,44.00,0.00,13.39,-8.04
275.105,181.85,204.80,103.55,13.19,172.40,44.00,0.00,13.39,-8.04
275.286,181.85,204.80,103.55,13.28,172.40,44.00,0.00,13.39,-8.04
275.466,181.85,204.80,103.55,13.28,172.40,44.00,0.00,13.39,-8.04
275.646,181.85,204.80,103.55,13.28,172.40,44.00,0.00,13.39,-8.04
275.822,181.85,204.80,103.55,13.28,172.40,44.00,0.00,13.39,-8.04
276.005,181.85,204.80,103.55,13.28,172.40,44.00,0.00,13.41,-8.04
276.185,181.85,204.80,103.55,13.28,172.40,44.00,0.00,13.41,-8.08
276.366,181.85,204.80,103.55,13.28,172.40,44.00,0.00,13.41,-8.08
276.546,181.85,203.00,103.55,13.28,172.40,44.00,0.00,13.41,-8.08
276.726,181.85,203.00,103.55,13.28,172.40,44.00,0.00,13.41,-8.08
276.906,181.85,203.00,103.55,13.28,172.40,44.00,0.00,13.41,-8.08
277.086,181.85,203.00,103.55,13.28,172.40,44.00,0.00,13.41,-8.08
277.266,181.85,203.00,103.55,13.28,172.40,44.00,0.00,13.41,-8.08
277.446,181.85,203.00,103.55,13.28,172.40,44.00,0.00,13.41,-8.08
277.626,181.85,203.00,103.55,13.28,172.40,44.00,0.00,13.42,-8.08
277.804,181.85,203.00,103.55,13.28,172.40,44.00,0.00,13.42,-8.30
277.986,181.85,203.00,103.55,13.28,172.40,44.00,0.00,13.42,-8.30
278.196,181.85,203.00,103.55,13.28,172.40,44.00,0.00,13.42,-8.30
278.375,181.85,203.00,103.55,13.28,172.40,44.00,0.00,13.42,-8.30
278.555,181.85,203.00,103.55,13.19,172.40,44.00,0.00,13.42,-8.30
278.736,181.85,203.00,103.55,13.19,172.40,44.00,0.00,13.42,-8.30
278.916,181.85,203.00,103.55,13.19,172.40,44.00,0.00,13.42,-8.30
279.096,181.85,203.00,103.55,13.19,172.40,44.00,0.00,13.42,-8.30
279.276,181.85,203.00,103.55,13.19,172.40,44.00,0.00,13.39,-8.30
279.456,181.85,203.00,103.55,13.19,172.40,44.00,0.00,13.39,-9.10
279.635,181.85,203.00,103.55,13.19,172.40,44.00,0.00,13.39,-9.10
279.815,181.85,203.00,103.55,13.19,172.40,44.00,0.00,13.39,-9.10
279.995,181.85,203.00,103.55,13.19,172.40,44.00,0.00,13.39,-9.10
280.176,181.85,203.00,103.55,13.38,172.40,44.00,0.00,13.39,-9.10
280.356,181.85,203.00,103.55,13.38,172.40,44.00,0.00,13.39,-9.10
280.536,181.85,203.00,103.55,13.38,172.40,44.00,0.00,13.39,-9.10
280.713,181.85,203.00,103.55,13.38,172.40,44.00,0.00,13.39,-9.10
280.896,181.85,203.00,103.55,13.38,172.40,44.00,0.00,13.59,-9.10
281.075,181.85,203.00,103.55,13.38,172.40,44.00,0.00,13.59,-12.58
281.256,181.85,203.00,103.55,13.38,172.40,44.00,0.00,13.59,-12.58
281.436,181.85,203.00,103.55,13.38,172.40,44.00,0.00,13.59,-12.58
281.616,181.85,203.00,103.55,13.38,172.40,44.00,0.00,13.59,-12.58
281.795,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.59,-12.58
281.975,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.59,-12.58
282.156,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.59,-12.58
282.336,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.59,-12.58
282.515,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.60,-12.58
282.693,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.60,-12.06
282.875,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.60,-12.06
283.055,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.60,-12.06
283.236,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.60,-12.06
283.415,181.85,203.00,103.55,13.38,172.40,44.00,0.00,13.60,-12.06
283.596,181.85,203.00,103.55,13.38,172.40,44.00,0.00,13.60,-12.06
283.775,181.85,203.00,103.55,13.38,172.40,44.00,0.00,13.60,-12.06
283.952,181.85,203.00,103.55,13.38,172.40,44.00,0.00,13.60,-12.06
284.136,181.85,203.00,103.55,13.38,172.40,44.00,0.00,13.57,-12.06
284.317,181.85,203.00,103.55,13.38,172.40,44.00,0.00,13.57,-11.98
284.496,181.85,203.00,103.55,13.38,172.40,44.00,0.00,13.57,-11.98
284.675,181.85,203.00,103.55,13.38,172.40,44.00,0.00,13.57,-11.98
284.856,181.85,203.00,103.55,13.38,172.40,44.00,0.00,13.57,-11.98
285.036,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.57,-11.98
285.216,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.57,-11.98
285.396,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.57,-11.98
285.576,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.57,-11.98
285.756,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.60,-11.98
285.935,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.60,-11.54
286.116,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.60,-11.54
286.296,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.60,-11.54
286.475,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.60,-11.54
286.654,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.60,-11.54
286.836,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.60,-11.54
287.016,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.60,-11.54
287.196,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.60,-11.54
287.375,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.59,-11.54
287.556,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.59,-11.52
287.736,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.59,-11.52
287.915,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.59,-11.52
288.096,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.59,-11.52
288.275,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.59,-11.52
288.453,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.59,-11.52
288.636,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.59,-11.52
288.844,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.59,-11.52
289.026,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.60,-11.52
289.206,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.60,-11.42
289.386,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.60,-11.42
289.566,181.85,203.00,103.55,13.47,172.40,44.00,0.00,13.60,-11.42
289.745,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.60,-11.42
289.923,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.60,-11.42
290.102,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.60,-11.42
290.285,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.60,-11.42
290.465,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.60,-11.42
290.646,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.60,-11.42
290.826,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.60,-11.14
291.007,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.60,-11.14
291.186,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.60,-11.14
291.365,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.60,-11.14
291.545,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.60,-11.14
291.726,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.60,-11.14
291.905,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.60,-11.14
292.086,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.60,-11.14
292.265,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.60,-11.14
292.446,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.60,-11.20
292.626,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.60,-11.20
292.805,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.60,-11.20
292.986,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.60,-11.20
293.164,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.60,-11.20
293.345,181.85,203.00,104.90,13.47,168.35,44.00,0.00,13.60,-11.20
293.556,181.85,203.00,104.90,13.47,168.35,44.00,0.00,13.60,-11.20
293.736,181.85,203.00,104.90,13.47,168.35,44.00,0.00,13.60,-11.20
293.916,181.85,203.00,104.90,13.47,168.35,44.00,0.00,13.61,-11.20
294.096,181.85,203.00,104.90,13.47,168.35,44.00,0.00,13.61,-10.50
294.275,181.85,203.00,104.90,13.47,168.35,44.00,0.00,13.61,-10.50
294.456,181.85,203.00,104.90,13.47,168.35,44.00,0.00,13.61,-10.50
294.636,181.85,203.00,104.90,13.47,168.35,44.00,0.00,13.61,-10.50
294.813,181.85,203.00,104.90,13.38,168.35,44.00,0.00,13.61,-10.50
294.996,181.85,203.00,104.90,13.38,172.40,44.00,0.00,13.61,-10.50
295.176,181.85,203.00,104.90,13.38,172.40,44.00,0.00,13.61,-10.50
295.356,181.85,203.00,104.90,13.38,172.40,44.00,0.00,13.61,-10.50
295.536,181.85,203.00,104.90,13.38,172.40,44.00,0.00,13.60,-10.50
295.715,181.85,203.00,104.90,13.38,172.40,44.00,0.00,13.60,-11.38
295.896,181.85,203.00,104.90,13.38,172.40,44.00,0.00,13.60,-11.38
296.075,181.85,203.00,104.90,13.38,172.40,44.00,0.00,13.60,-11.38
296.256,181.85,203.00,104.90,13.38,172.40,44.00,0.00,13.60,-11.38
296.435,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.60,-11.38
296.620,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.60,-11.38
296.795,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.60,-11.38
296.976,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.60,-11.38
297.155,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.62,-11.38
297.335,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.62,-11.42
297.516,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.62,-11.42
297.696,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.62,-11.42
297.873,181.85,203.00,104.90,13.47,172.40,44.00,0.00,13.62,-11.42
298.056,181.85,203.00,104.90,13.28,172.40,44.00,0.00,13.62,-11.42
298.236,181.85,203.00,104.90,13.28,172.40,44.00,0.00,13.62,-11.42
298.415,181.85,203.00,104.90,13.28,172.40,44.00,0.00,13.62,-11.42
298.596,181.85,203.00,104.90,13.28,172.40,44.00,0.00,13.62,-11.42
298.775,181.85,203.00,104.90,13.28,172.40,44.00,0.00,13.47,-11.42
298.956,181.85,203.00,104.90,13.28,172.40,44.00,0.00,13.47,-5.92
299.136,181.85,203.00,104.90,13.28,172.40,44.00,0.00,13.47,-5.92
299.345,181.85,203.00,104.90,13.28,172.40,44.00,0.00,13.47,-5.92
299.526,181.85,203.00,103.55,13.28,172.40,44.00,0.00,13.47,-5.92
299.705,181.85,203.00,103.55,13.19,172.40,44.00,0.00,13.47,-5.92
299.886,181.85,203.00,103.55,13.19,172.40,44.00,0.00,13.47,-5.92
300.065,181.85,203.00,103.55,13.19,172.40,44.00,0.00,13.47,-5.92
300.245,181.85,203.00,103.55,13.19,172.40,44.00,0.00,13.47,-5.92
300.426,181.85,203.00,103.55,13.19,172.40,44.00,0.00,13.44,-5.92
300.606,181.85,203.00,103.55,13.19,172.40,44.00,0.00,13.44,-6.76
300.786,181.85,203.00,103.55,13.19,172.40,44.00,0.00,13.44,-6.76
300.965,181.85,203.00,103.55,13.19,172.40,44.00,0.00,13.44,-6.76
301.145,181.85,203.00,103.55,13.19,172.40,44.00,0.00,13.44,-6.76
301.326,181.85,203.00,103.55,12.91,172.40,44.00,0.00,13.44,-6.76
301.506,181.85,203.00,103.55,12.91,172.40,44.00,0.00,13.44,-6.76
301.686,181.85,203.00,103.55,12.91,172.40,44.00,0.00,13.44,-6.76
301.863,181.85,203.00,103.55,12.91,172.40,44.00,0.00,13.44,-6.76
302.046,181.85,203.00,103.55,12.91,172.40,44.00,0.00,13.19,-6.76
302.225,181.85,203.00,103.55,12.91,172.40,44.00,0.00,13.19,11.52
302.406,181.85,203.00,103.55,12.91,172.40,44.00,0.00,13.19,11.52
302.585,181.85,203.00,103.55,12.91,172.40,44.00,0.00,13.19,11.52
302.766,181.85,203.00,102.20,12.91,172.40,44.00,0.00,13.19,11.52
302.945,181.85,203.00,102.20,13.09,172.40,44.00,0.00,13.19,11.52
303.126,181.85,203.00,102.20,13.09,172.40,44.00,0.00,13.19,11.52
303.306,181.85,203.00,102.20,13.09,172.40,44.00,0.00,13.19,11.52
303.485,181.85,203.00,102.20,13.09,172.40,44.00,0.00,13.19,11.52
303.694,181.85,203.00,102.20,13.09,172.40,44.00,0.00,13.27,11.52
303.874,181.85,203.00,102.20,13.09,172.40,44.00,0.00,13.27,-1.02
304.054,181.85,203.00,102.20,13.09,172.40,44.00,0.00,13.27,-1.02
304.236,181.85,203.00,102.20,13.09,172.40,44.00,0.00,13.27,-1.02
304.414,181.85,203.00,100.85,13.09,172.40,44.00,0.00,13.27,-1.02
304.594,181.85,203.00,100.85,13.00,172.40,44.00,0.00,13.27,-1.02
304.775,181.85,203.00,100.85,13.00,172.40,44.00,0.00,13.27,-1.02
304.954,181.85,203.00,100.85,13.00,172.40,44.00,0.00,13.27,-1.02
305.136,181.85,203.00,100.85,13.00,172.40,44.00,0.00,13.27,-1.02
305.315,181.85,203.00,100.85,13.00,172.40,44.00,0.00,13.23,-1.02
305.496,181.85,203.00,100.85,13.00,172.40,44.00,0.00,13.23,0.86
305.674,181.85,203.00,100.85,13.00,172.40,44.00,0.00,13.23,0.86
305.856,181.85,203.00,100.85,13.00,172.40,44.00,0.00,13.23,0.86
306.036,181.85,203.00,99.50,13.00,172.40,44.00,0.00,13.23,0.86
306.216,181.85,203.00,99.50,13.00,172.40,44.00,0.00,13.23,0.86
306.396,181.85,203.00,99.50,13.00,172.40,44.00,0.00,13.23,0.86
306.576,181.85,203.00,99.50,13.00,172.40,44.00,0.00,13.23,0.86
306.757,181.85,203.00,99.50,13.00,172.40,44.00,0.00,13.23,0.86
306.936,181.85,203.00,99.50,13.00,172.40,44.00,0.00,13.20,0.86
307.115,181.85,203.00,99.50,13.00,172.40,44.00,0.00,13.20,0.68
